p[0.64736175537109375,-1.9394704304137171391,-1.6757097244262695312,-0.673717812900878954,1.370998382568359375,0.4031925201416015625,-0.0072491804706018569959,-1.7460028133788050297,-1.4159607887268066406,-2.3038279018797815922,1.7417492866516113281,-0.084991757069722950746] f[0.32859676575546370447,-0.17137279967420795956,0.13360432293339480347,0.14373740507664889421,-0.065321484976080826379,0.028277736131837458849,-8.6404522332182907007,-6.0197986135136112296,1.2984314115660497979,-0.075425790708932599626,0.44167179455107224983,1.8599844182243963076]
p[0.6641407012939453125,-1.9313365421690882329,-1.8356008529663085938,-0.641731576328613329,1.5808081626892089844,0.46221637725830078125,-0.011341873799459278871,-1.5520885747722168446,-1.7337470054626464844,-1.9794107876219690922,1.7392449378967285156,-0.2043755690204065445] f[0.18534990023422451277,-0.56277112547449692492,0.22965418669523643413,-0.086789717483386097374,-0.19679458677568067992,0.046970011374772607793,12.989199375691066862,-8.9347563043779061331,-2.6288190847251904358,-0.4818210003301319766,0.099368152951887223079,1.6278543035046966203]
p[0.70632171630859375,-1.929814954797262061,-2.0325441360473632812,-0.54178793848071293837,1.7851967811584472656,0.5253849029541015625,-0.013298336659566700746,-1.3689111036113281727,-2.0559926033020019531,-1.6479360065855921391,1.7573552131652832031,-0.31815225282777959137] f[0.49068562189437175958,-0.44605099374951084901,-0.1418501457556655132,-0.24263949967848233435,-0.05394280434863160667,-0.099926480370274184395,-0.65601239110967457524,0.5992248617538197264,1.1380043382672511143,-0.54420773570769254146,1.5192866429422300367,2.7358625939483003364]
p[0.79279994964599609375,-1.8054286442198694829,-2.1926145553588867188,-0.59491331995043950087,1.8751950263977050781,0.59507226943969726562,-0.013310257588521778871,-1.3677857679179687977,-2.2885279655456542969,-1.2742155355266113759,1.7962479591369628906,-0.32349855104555302887] f[0.58403641582425969148,-0.4179575904858120472,0.21034893966910725438,0.019765808894992676487,-0.098187253477760041975,-0.044335513180653221554,-11.102327135230977362,9.3576382668415352128,4.5455191758471400476,-0.75940719323396776996,0.85473662471246381056,-0.80167545277828633488]
p[0.8519382476806640625,-1.4782303136638184071,-2.4151678085327148438,-0.78008397043261723525,1.6476202011108398438,0.73943567276000976562,0.2468242645263671875,-1.3678572934916992665,-2.4640240669250488281,-1.1105297368815918446,1.7493004798889160156,0.15477705001831054688] f[-0.1324251031003303436,-0.46212347022520722239,-0.13715632637605057464,-0.055849161243551721789,0.11854402096550786805,-0.33548388035908938143,-12.977765486277636597,-1.6329821033223950177,-2.4826690737213001903,-1.2605570967324328802,0.81895882770142836016,-1.9997417336185054904]
p[0.76769590377807617188,-1.3764279645732422352,-2.4132318496704101562,-0.99853451669726567275,1.6471281051635742188,0.67449426651000976562,0.40251636505126953125,-1.3672588628581543446,-2.5022587776184082031,-0.97335322320971684462,1.7297148704528808594,0.39186525344848632812] f[-0.30140894481831076446,0.20901236227573183335,-0.1010769148430459563,-0.0021142775136969976096,-0.2547794109819781494,0.1875993537099462094,-3.1385922778272870026,2.1726723980988946749,1.6759966541839859122,-1.1119194822926299349,1.2085658873914375544,-1.2595646314099877561]
p[0.76769590377807617188,-1.3763917249492187977,-2.4132909774780273438,-0.99854643762622075087,1.6475243568420410156,0.67466115951538085938,0.40251636505126953125,-1.367294625645019579,-2.5022349357604980469,-0.973305062656738329,1.7293171882629394531,0.39169788360595703125] f[-0.43053742687659946053,-1.0570621714273009673,0.037098360984994693812,0.14511634361092667911,-0.030937563581504897575,0.084521513221781280345,-11.235930124714437639,10.161643852084374373,-0.64727673912703398429,-0.73142224968224367476,1.0784228070683017364,-4.1294093330275583043]
p[0.80257940292358398438,-1.4911402028850098134,-2.3052110671997070312,-1.007988290195800829,1.7790875434875488281,0.7677249908447265625,0.24824857711791992188,-1.3673065465739746571,-2.4445958137512207031,-0.96521838129077153212,1.6298632621765136719,0.16148424148559570312] f[0.58732129090698637075,0.30386961555083130682,-0.15565159306225970215,-0.078474315851311274295,-0.098504067880084908437,0.185598843489489157,-0.063181862959306597793,-13.341659611620896086,0.76049480454824347486,0.71307657357111231544,0.91141107176855629124,-0.29906271534850759064]
p[0.87136888504028320312,-1.4883402150920410634,-2.2800817489624023438,-1.0132153791240234852,1.8889832496643066406,1.1300139427185058594,0.24439525604248046875,-1.3591545385173340321,-2.4107556343078613281,-0.960892037754394579,1.3321046829223632812,0.086055278778076171875] f[-0.30639723184171635539,-0.6211515396058162608,-0.37035628652286156637,0.058757261766788693169,-0.065371436912884814396,0.17073856914238005889,6.671224447710970118,-7.1313607877808733448,-1.2979266869154255648,-0.099918614838074515383,-0.093162108964643594589,2.416462966283727809]
p[0.98873805999755859375,-1.6036497555174769047,-2.0754709243774414062,-1.1763075155070801259,1.9068989753723144531,1.5344052314758300781,0.12626028060913085938,-1.3585079473308105946,-2.3571457862854003906,-0.95582468927416996962,1.0177755355834960938,0.0552082061767578125] f[1.1003704055083356472,0.57278898414792323024,0.19376114697608434745,0.21425046551685672513,0.075299160458700914456,-0.021366865690726620508,11.10027101444499209,-9.1358684225770279141,-0.71675974445305712379,0.5410880107528296401,1.4364067939812956709,0.64365792143497979616]
p[1.0585918426513671875,-1.665208478967183936,-1.9930963516235351562,-1.1712215703776855946,1.9311604499816894531,1.9057030677795410156,0.12637996673583984375,-1.3585317891887207509,-2.3560776710510253906,-0.95762427270922856337,0.71996974945068359375,0.0555419921875] f[-0.44016696220740614276,-0.072102724234410817128,-0.29391827089399369388,-0.11840060639411623122,-0.12462751835934515743,-0.11540233730731971895,4.0876445418620690475,-6.6261801878838060276,0.3910752444890074897,0.074108008305352399137,0.37293513811007222847,0.67580792063128236613]
p[1.08092498779296875,-1.9713832340636194829,-1.6041812896728515625,-1.2517708104899902821,1.7803578376770019531,2.0020794868469238281,-0.163663212453023732,-1.4745443624309082509,-2.0884366035461425781,-0.96434100091967778212,0.66279745101928710938,-0.29210120836366826325] f[0.11547942393230355151,0.81919509069661777811,-0.14078356015968784831,0.25436022720869205793,-0.015677729120103716526,0.045872299757621165517,-0.99989627038966388817,5.4488264330473663577,-0.94676916598205174136,-0.88491012527123624754,0.28529494443658637293,1.6501852100044349658]
p[1.083160400390625,-1.9705206356444300297,-1.3385648727416992188,-1.5208156865886230946,1.7689175605773925781,2.0076661109924316406,-0.1773446241961877945,-1.7353545627989710454,-1.8468708992004394531,-0.94550831735644536025,0.658588409423828125,-0.302422825490133107] f[-0.1379102879919122393,0.25694927984077553518,0.17545377200190606648,0.069010341179091314046,-0.055621322860578775726,0.26017629598121805312,-3.582719932171380961,-0.34038948628828485932,-0.30376902087445922795,1.0136740040387739459,1.9178288089776609482,3.3813040547841439754]
p[1.0831122398376464844,-1.9707843265929163579,-1.3251905441284179688,-1.5599845212749023915,1.7750267982482910156,1.9916844367980957031,-0.1780503431903284195,-1.7358328304686487797,-1.8495440483093261719,-0.953449563389160204,0.66871023178100585938,-0.2678483168231409195] f[-0.75581020836574996924,1.5762857751097429926,-0.0269104660830719912,0.14404371473731156228,-0.16166780404595265663,-0.036008174093527987869,0.87407518121072347306,4.0420494978209822179,-0.31961579227591224717,0.16741471534545498967,0.096385556058479995856,0.056734985656536403298]
p[1.0899381637573242188,-1.9712277851500452641,-1.0446062088012695312,-1.9855028591551722172,1.8474211692810058594,1.7418189048767089844,-0.20415527025331670075,-1.9503818951048792485,-1.6983857154846191406,-0.89173205316577153212,0.89955615997314453125,-0.12592155138124638825] f[0.24122379553144746023,0.42587918053466677915,0.045586943991805711773,0.17643056239023538478,0.021879514122446635377,0.045524011774890668636,1.2321209888343658267,15.628414582563136648,-3.6090455370534306745,0.49754251208037714171,-0.31405125359658475626,-0.45027131978161705206]
p[0.9772739410400390625,-1.9825550518431604985,-0.99240589141845703125,-2.1434651813902796391,1.9249615669250488281,1.2398843765258789062,-0.216637913380758107,-1.9504658184447229985,-1.6973423957824707031,-0.79725201547656254775,1.28034210205078125,-0.11030036607851201325] f[5.2321583190508729189,4.5996741607702906762,-0.69591938700819300223,0.84291382494317046437,-2.6145480370319300611,1.6651498692643631472,-0.60468200832628937746,-0.80094575302684245521,0.1378299201262340179,-0.054301987290269006226,0.00061678996321575928902,-0.12056169320613371876]
p[0.72105741500854492188,-1.9793659649290979985,-0.85057544708251953125,-2.4632336101927698735,1.9611954689025878906,0.86122989654541015625,0.003398418426513671875,-1.9502140484251917485,-1.6198210716247558594,-0.751171426182128954,1.3199300765991210938,0.052317142486572265625] f[1.1455052780247996225,-0.84864484955838581648,-3.4269658660141502082,0.22025003124199601934,-0.59337991954771018843,1.5578984820803385425,-0.21455902843653096301,0.20701496819083053946,0.32446205454724019734,0.061655412064116475734,-0.083144919473849332459,-0.033031438386907210902]
p[0.3334751129150390625,-1.9726172886290491704,-0.84650325775146484375,-2.6572457752623499516,1.9581208229064941406,0.46949815750122070312,0.335742950439453125,-1.9486528835692347172,-1.5158176422119140625,-0.74739344537768559462,1.1966104507446289062,0.151519775390625] f[5.3519895538875017493,4.1520809210618736529,3.6456050784566582657,-0.9977641621040039821,-0.68685982002608236829,-0.85450082268424232268,0.15289774286772972456,0.43774772390345023654,-0.26426342034582489537,-0.048746672498902708648,-0.1616205267973705173,-0.12031532979389966687]
p[0.006927967071533203125,-1.8905111751952112797,-1.1049184799194335938,-2.6043354473509729985,1.9604420661926269531,0.274753570556640625,0.646389007568359375,-1.948712965051168311,-1.5160212516784667969,-0.77141650140795903212,0.97172975540161132812,0.18991708755493164062] f[9.1687210154721583422,-4.8772115938017099879,-2.2849039141365037331,-1.4639608605567278055,2.6891285224702201617,1.1999483316024188717,-0.044980891606055464771,0.40628574126425315294,0.37197768076328607822,-0.071637060200551022637,0.017172610834811901509,-0.051363687066098701051]
p[-0.025245014821187794496,-1.8906427822508753422,-1.1605119705200195312,-2.5067392788329065922,1.9215378761291503906,0.078810214996337890625,0.64343881607055664062,-1.9486051998534144047,-1.5165843963623046875,-0.78153975427661137587,1.1688146591186523438,0.19826555252075195312] f[-2.4898500229651499005,3.9605386570173788385,-0.23630817804262818638,0.011279226387150944819,0.34101519991542739163,-0.55061724254834953918,0.54503950113035704028,0.75973035555456625012,0.35576733711895824896,0.093655049716009117211,0.090368827383386668428,-0.059081926417343104407]
p[-0.028425041829244435121,-1.7331501446165979985,-1.4030160903930664062,-2.2841860256590784672,1.7684636116027832031,-0.096911732350484669496,0.65348291397094726562,-1.9488569698729456547,-1.681545257568359375,-0.69076712549243168837,1.4003896713256835938,0.3820400238037109375] f[3.4828096351639561412,2.5330720369768950917,-0.21349945979002990515,0.04896392828625333038,1.5190367385511780451,-0.12695289742703735891,-0.067436541577048911278,-0.27059199624062640899,0.078860100393568485777,0.10268419984867514783,0.070904054618010151079,-0.066259304142998756704]
p[-0.031219307576314747621,-1.5274523061564941884,-1.7239465713500976562,-1.961721082726949561,1.7615866661071777344,-0.2085068861590784195,0.66978502273559570312,-1.9478365383543909672,-1.8431420326232910156,-0.65911276758227543837,1.6078939437866210938,0.44398260116577148438] f[6.4543268248214280547,-0.65857091580957161092,6.5343316328564444717,0.44860021759906665295,1.596821661688041516,-0.49328505340356776365,1.2778644610497464917,0.03641120828889119615,-0.22511909422378811874,-0.074813090723660852221,0.04418836942363221082,-0.14009321796159140971]
p[-0.031315628682271778871,-1.3477495473674316884,-2.0368566513061523438,-1.6406294308104456547,1.7841916084289550781,-0.32140523592104131012,0.7078704833984375,-1.9473444424071253422,-2.0363516807556152344,-0.561287240391113329,1.8127179145812988281,0.49559545516967773438] f[2.935382079769275343,-5.1716200789559811923,-0.89823249705728591685,-1.1648527470493554858,1.179027233978785727,1.2668219491772525487,-0.35572633811314341434,-0.17662329712433874618,-0.091866551069845064914,-0.24864111051826251475,-0.014612436249986470241,-0.040143482356248517962]
p[-0.031388107930318653871,-1.2997382444194336415,-2.2750387191772460938,-1.2877748769572754384,1.8160624504089355469,-0.31937057176698857575,0.77897977828979492188,-1.8594442806639612797,-2.1853833198547363281,-0.60976107538256840712,1.9114394187927246094,0.55338239669799804688] f[-6.5508137840278637398,-1.0328364830230847282,-0.8573548607097175589,-0.75177279433303223488,0.44833879699991097123,-1.5871411107679931352,0.39475301299175052927,-0.48361135220212625452,0.0083553211798558166268,-0.20317545138147344308,-0.049205787704218108269,0.091153852428526443985]
p[0.32204151153564453125,-1.301189736729003954,-2.4438982009887695312,-1.1241339010051270009,1.7176556587219238281,0.22531652450561523438,0.7819995880126953125,-1.5029662412456055165,-2.4450154304504394531,-0.76440031946215825087,1.7063183784484863281,0.6933116912841796875] f[7.3856903857106495082,-4.4281056758416221797,1.5082268446221267499,0.67129771940694882293,1.9523057483278729585,0.51453893183394583399,0.16522804962655046612,0.21592309472954185345,0.0037565669338206373815,-0.20459942604877914829,-0.099469395829950596477,-0.10183551727489806304]
p[0.40958404541015625,-1.3009017270854492665,-2.4975881576538085938,-1.019634560947753954,1.7127323150634765625,0.43599224090576171875,0.77942323684692382812,-1.4114416402629395009,-2.4422039985656738281,-0.968811349277832079,1.6423687934875488281,0.68317127227783203125] f[-1.8630439784053129948,4.5076155946363565263,0.39237978896319958277,0.65950486101772642922,0.38535665807847435671,-1.1116156640036642944,-0.2796307797767921266,0.75445203580944319999,-0.16306591474535023223,-0.21315129722963838121,0.050835595054500873347,0.024162844593349185052]
p[0.40960788726806640625,-1.3008659642985840321,-2.4976587295532226562,-1.0190442365458984852,1.7123241424560546875,0.43576574325561523438,0.77938699722290039062,-1.4114540380290527821,-2.4422154426574707031,-0.96893103540454106337,1.6429457664489746094,0.68321847915649414062] f[-7.4440908663176470483,-3.3024879947715128914,-0.25923150489412843944,-0.63019792697156673533,2.9805457961457717531,-0.69635789072474107986,0.3901069328063702657,-0.73162710189258972626,-0.27468690745373314233,-0.12746408053041721753,-0.099121602226388161316,0.023913830159727589297]
p[0.57234287261962890625,-1.3006261152080078602,-2.5555219650268554688,-0.9450591367534180165,1.6834454536437988281,0.65433406829833984375,0.75146341323852539062,-1.3086827558330078602,-2.5079722404479980469,-1.0608328145793457509,1.6106662750244140625,0.6927852630615234375] f[-10.729062188607665362,-0.66733397521446846667,-1.3552440530538603092,-0.12041728060278633627,1.6346433357186045399,-1.4356403911909429993,-0.71058664384567271632,-0.48642767151362747979,0.55404052430366124149,-0.14333411610505844558,0.12894944483403847357,-0.0093073614381812084378]
p[0.56523990631103515625,-1.3038643163493652821,-2.4520711898803710938,-1.1454590123942871571,1.5123753547668457031,0.55495214462280273438,0.75149965286254882812,-1.309749917393066454,-2.5022473335266113281,-1.0093663495830078602,1.6853389739990234375,0.89314794540405273438] f[1.1023348325500019751,0.91513215545332837753,-8.2777330640372781545,-0.60327229723310626941,0.027426534061185295355,0.93606565631296012597,-0.42074720424178169154,-0.23514446612921666158,-0.09575543587911621024,-0.15323106908971986795,-0.054266182418170917645,0.035346063318050978397]
p[0.61053609848022460938,-1.3232100766948242665,-2.2813882827758789062,-1.4901388448527832509,1.2534356117248535156,0.58865118026733398438,0.75241041183471679688,-1.3277295392802734852,-2.4621815681457519531,-0.98397572458300786025,1.7062702178955078125,1.2247529029846191406] f[2.9907301276843214488,-5.6792593077739041973,-7.3645741207678643292,0.49254487966505655638,2.0344279895103452027,-0.22160459824375899895,0.72301535637069969109,-0.40838040293117550128,0.19246665343688185157,-0.096130478083550047197,0.24546512350196594832,-0.017588241342545860718]
p[0.7532100677490234375,-1.3235462468913574696,-2.2023668289184570312,-1.8119646511473597172,1.1141047477722167969,0.860317230224609375,0.7523860931396484375,-1.3282202047160645009,-2.4616084098815917969,-1.0411308568767090321,1.7030000686645507812,1.48709869384765625] f[-3.5740210325050090212,9.9785533078108201721,-0.071942364905978758993,1.2305955644330190957,1.4669754987432048754,-1.5599402009862779472,0.056060005713104918423,-0.31313850489234312802,0.63664931677644198693,-0.24857707961393890606,0.22309052871829276876,-0.028793394545577458143]
p[0.88680791854858398438,-1.3535402578166504384,-2.1448068618774414062,-2.104699750939840186,1.0668692588806152344,1.1550855636596679688,0.75303363800048828125,-1.3387907308391113759,-2.4584259986877441406,-1.113315896396972704,1.7240881919860839844,1.7083353996276855469] f[-0.13908913568691722018,0.18956507845846512494,-0.11183557825164093524,0.071504634264383318265,-0.22953209842259628126,-0.21421648346740879143,-4.4624290492383851259,13.997291153300476907,-1.3955271465585787904,-0.078122241263455641236,-2.1412311363904983352,-0.80877033168677125996]
p[0.96695661544799804688,-1.5285294812968750477,-1.9920778274536132812,-2.5014683208861292485,1.0303125381469726562,1.3973236083984375,0.7540283203125,-1.3394735616496582509,-2.4453740119934082031,-1.1140092176250000477,1.7258439064025878906,2.0651078224182128906] f[-0.58028833569951432381,0.37043363512241783697,-0.25460131224951976225,0.17987104508486465027,0.020194306925492865046,-0.013853548291447227714,-1.3761628506308019038,-2.5238106711628449652,-1.2628400472878582583,-0.96852813187117436922,-0.11031195582976402458,-0.61583450535230277456]
p[1.0395998954772949219,-1.6005450687804163579,-1.9881963729858398438,-2.6846920452513636235,0.99674463272094726562,1.612796783447265625,0.75485515594482421875,-1.3398922246745605946,-2.4413762092590332031,-1.121494607334472704,1.8392319679260253906,2.2761559486389160156] f[-0.33896086199423081098,0.1817366677954248555,0.039930710903480624852,-0.14118470690354362196,0.077416497103273251845,-0.06270566030338675656,1.2459698110180421615,-0.66340006610162594036,0.51439918316484012362,0.23915123548736857972,1.6438001651232863054,-1.4119789058440068708]
p[1.0975666046142578125,-1.7650095425047815922,-1.9780702590942382812,-2.940374036828512061,1.0389895439147949219,1.9499249458312988281,0.75505876541137695312,-1.3399523061564941884,-2.4097352027893066406,-1.1628635686687012196,1.9855704307556152344,2.6115043163299560547] f[0.069068164869619266821,0.34345446060477741179,-0.24204125379443020005,-0.19558831404648316377,-0.11041369367417264158,-0.10319635178537853171,10.877415284519099004,-6.052195403349392322,-0.85302767104140730936,1.4960796150269308757,1.7988453693779962173,-2.0362651869549748263]
p[1.0992465019226074219,-1.7939502201476038579,-2.0519800186157226562,-3.0147777996458948735,0.96605062484741210938,2.1931385993957519531,0.75480699539184570312,-1.3400362294963379384,-2.3874440193176269531,-1.1213029187968750477,2.1749844551086425781,2.7355265617370605469] f[-0.42434326995650284431,0.21968451265100771841,0.72670258683177912928,-0.10471825018408351116,0.021729343474988827706,0.089847275688309011232,-6.4594804933383134227,2.005043536730712006,-1.0129345589122464855,-1.7664232820100536081,0.67746064856283083611,0.16065226408071581199]
p[1.0981907844543457031,-1.8223759136595667485,-2.1744985580444335938,-3.1584230862059534672,0.80427646636962890625,2.6964006423950195312,0.676532745361328125,-1.3457825940898437977,-2.3879122734069824219,-0.99893649042163090712,2.5562405586242675781,2.7823173999786376953] f[-1.2910853660975065704,0.023404442014762581042,-0.28717153223957408992,0.2433367633417007625,0.023975450185648280316,-0.14943811540408166727,11.373728056626477567,3.448547657013856238,2.4020090109142668844,0.28370502740521502671,0.31155036099221311563,-1.4048275492853585789]
p[1.0537357330322265625,-1.8222195110716761235,-2.1292657852172851562,-3.3712316952147425297,0.63280725479125976562,2.8146347999572753906,0.63097047805786132812,-1.3466561597636719227,-2.3934941291809082031,-0.8254988950541992665,2.5711998939514160156,2.7902598381042480469] f[0.59747745216800685064,-0.9355276949717363788,-0.29112420987107784365,-0.14461560288607458458,0.10109804951281731178,-0.065058091148083377342,12.596169809196320344,1.1252686257956088234,-1.0734958536024659104,-1.6458920181052874021,0.6008442277326304648,0.77778866061568752155]
p[1.0433983802795410156,-1.8219558201231897954,-2.1239175796508789062,-3.3225690327086390141,0.65676116943359375,2.8368628025054931641,0.61369419097900390625,-1.3466442388347168446,-2.3471150398254394531,-1.0225327771953125477,2.6107947826385498047,2.6700627803802490234] f[1.1482755638410986343,0.085977184565547690176,-0.18331347808008216504,0.15555876464753037869,0.13710423771888680111,-0.012386175439690751826,3.9418330598035571377,7.280394778612879314,-5.3601671382798894427,-1.7421201838184485755,0.53713706494379254153,3.5524063885459966627]
p[1.0441675186157226562,-1.8221355877318323735,-2.1169271469116210938,-3.2602449856200159672,0.69540262222290039062,2.7998011112213134766,0.61329889297485351562,-1.3466442388347168446,-2.3181033134460449219,-1.1546638768962402821,2.6020991802215576172,2.6049904823303222656] f[0.36986694905743050521,-0.38593103924321969789,-0.2675330050544461602,-0.093446537749839325704,-0.064045937807866812341,-0.12501955717022139591,-0.7097396254786240144,-9.8134208396541904307,-0.083836255395185424466,2.6963031106473915877,1.8235942409049250568,-0.094007474796703349718]
p[1.1492094993591308594,-1.825494428674215186,-2.0333471298217773438,-3.045465131799215186,0.98143243789672851562,2.3796181678771972656,0.61356210708618164062,-1.3507622045329590321,-2.3383679389953613281,-1.3212574285319824696,2.3330903053283691406,2.5488486289978027344] f[0.16376507856662156359,0.89685379442031676334,-0.15129971335416214639,0.17301820032205095234,0.21322971866536960528,-0.011021000902942527586,9.4508281644776204189,0.49831746812073429709,5.8213091683141042765,2.3348878055161153,1.3895570181718073233,-1.7370954042367479087]
